"NR_CANDIDATO","SG_PARTIDO","GENERO","COR_RACA","Ano"
43413,"PV","MASCULINO","PRETA","2020"
18069,"REDE","MASCULINO","PRETA","2020"
70773,"AVANTE","MASCULINO","PARDA","2020"
90017,"PROS","MASCULINO","PARDA","2020"
18777,"REDE","MASCULINO","PARDA","2020"
11611,"PP","MASCULINO","INDÍGENA","2020"
33320,"PMN","MASCULINO","PARDA","2020"
18837,"REDE","MASCULINO","PRETA","2020"
65069,"PC do B","MASCULINO","PRETA","2020"
70630,"AVANTE","MASCULINO","PARDA","2020"
22303,"PL","MASCULINO","PARDA","2020"
12192,"PDT","MASCULINO","PARDA","2020"
20000,"PSC","MASCULINO","PARDA","2020"
45071,"PSDB","MASCULINO","BRANCA","2020"
55999,"PSD","MASCULINO","BRANCA","2020"
70010,"AVANTE","MASCULINO","PRETA","2020"
90082,"PROS","MASCULINO","PRETA","2020"
45005,"PSDB","MASCULINO","BRANCA","2020"
23700,"CIDADANIA","MASCULINO","PRETA","2020"
20800,"PSC","MASCULINO","BRANCA","2020"
28190,"PRTB","MASCULINO","PRETA","2020"
15912,"MDB","MASCULINO","PRETA","2020"
15100,"MDB","MASCULINO","PARDA","2020"
77065,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
65277,"PC do B","MASCULINO","PRETA","2020"
14224,"PTB","MASCULINO","PARDA","2020"
25777,"DEM","MASCULINO","PARDA","2020"
22421,"PL","MASCULINO","PRETA","2020"
22333,"PL","MASCULINO","BRANCA","2020"
51717,"PATRIOTA","MASCULINO","PARDA","2020"
10017,"REPUBLICANOS","MASCULINO","PARDA","2020"
65135,"PC do B","MASCULINO","PARDA","2020"
17003,"PSL","MASCULINO","NÃO INFORMADO","2020"
19677,"PODE","MASCULINO","PARDA","2020"
18110,"REDE","MASCULINO","PARDA","2020"
22602,"PL","MASCULINO","PARDA","2020"
65192,"PC do B","MASCULINO","PRETA","2020"
50150,"PSOL","MASCULINO","PRETA","2020"
27555,"DC","MASCULINO","PARDA","2020"
10025,"REPUBLICANOS","MASCULINO","PRETA","2020"
65222,"PC do B","MASCULINO","BRANCA","2020"
43443,"PV","MASCULINO","PARDA","2020"
13033,"PT","MASCULINO","PRETA","2020"
43026,"PV","MASCULINO","PRETA","2020"
10125,"REPUBLICANOS","MASCULINO","PRETA","2020"
10357,"REPUBLICANOS","MASCULINO","PARDA","2020"
25105,"DEM","MASCULINO","PARDA","2020"
10010,"REPUBLICANOS","MASCULINO","PRETA","2020"
19477,"PODE","MASCULINO","PRETA","2020"
22025,"PL","MASCULINO","PRETA","2020"
70222,"AVANTE","MASCULINO","BRANCA","2020"
45190,"PSDB","MASCULINO","PARDA","2020"
12619,"PDT","MASCULINO","PRETA","2020"
11211,"PP","MASCULINO","PRETA","2020"
23963,"CIDADANIA","MASCULINO","BRANCA","2020"
90101,"PROS","MASCULINO","BRANCA","2020"
40131,"PSB","MASCULINO","PRETA","2020"
13190,"PT","MASCULINO","PRETA","2020"
29029,"PCO","MASCULINO","BRANCA","2020"
90054,"PROS","MASCULINO","PARDA","2020"
36015,"PTC","MASCULINO","PARDA","2020"
55233,"PSD","MASCULINO","BRANCA","2020"
90004,"PROS","MASCULINO","PARDA","2020"
90008,"PROS","MASCULINO","PARDA","2020"
17222,"PSL","MASCULINO","NÃO INFORMADO","2020"
36144,"PTC","MASCULINO","PRETA","2020"
33190,"PMN","MASCULINO","PRETA","2020"
36444,"PTC","MASCULINO","PARDA","2020"
19011,"PODE","MASCULINO","PARDA","2020"
11122,"PP","MASCULINO","PARDA","2020"
90568,"PROS","MASCULINO","BRANCA","2020"
90071,"PROS","MASCULINO","BRANCA","2020"
15552,"MDB","MASCULINO","PRETA","2020"
90987,"PROS","MASCULINO","BRANCA","2020"
14101,"PTB","MASCULINO","BRANCA","2020"
20300,"PSC","MASCULINO","BRANCA","2020"
55021,"PSD","MASCULINO","PRETA","2020"
55192,"PSD","MASCULINO","PRETA","2020"
27023,"DC","MASCULINO","PARDA","2020"
33130,"PMN","MASCULINO","BRANCA","2020"
15658,"MDB","MASCULINO","PRETA","2020"
13099,"PT","MASCULINO","PRETA","2020"
27327,"DC","MASCULINO","PRETA","2020"
50630,"PSOL","MASCULINO","PRETA","2020"
33221,"PMN","MASCULINO","PRETA","2020"
51567,"PATRIOTA","MASCULINO","PARDA","2020"
36336,"PTC","MASCULINO","BRANCA","2020"
10866,"REPUBLICANOS","MASCULINO","PARDA","2020"
90998,"PROS","MASCULINO","BRANCA","2020"
27357,"DC","MASCULINO","BRANCA","2020"
90165,"PROS","MASCULINO","PARDA","2020"
90021,"PROS","MASCULINO","BRANCA","2020"
90999,"PROS","MASCULINO","BRANCA","2020"
55330,"PSD","MASCULINO","PRETA","2020"
90010,"PROS","MASCULINO","BRANCA","2020"
43177,"PV","MASCULINO","PRETA","2020"
13999,"PT","MASCULINO","PARDA","2020"
36326,"PTC","MASCULINO","PRETA","2020"
55077,"PSD","MASCULINO","PRETA","2020"
23111,"CIDADANIA","MASCULINO","PRETA","2020"
65990,"PC do B","MASCULINO","PARDA","2020"
23223,"CIDADANIA","MASCULINO","BRANCA","2020"
50507,"PSOL","MASCULINO","PRETA","2020"
22024,"PL","MASCULINO","PRETA","2020"
14614,"PTB","MASCULINO","PARDA","2020"
90130,"PROS","MASCULINO","PRETA","2020"
40071,"PSB","MASCULINO","PARDA","2020"
28299,"PRTB","MASCULINO","PARDA","2020"
15655,"MDB","MASCULINO","PRETA","2020"
51071,"PATRIOTA","MASCULINO","PRETA","2020"
70122,"AVANTE","MASCULINO","PARDA","2020"
11022,"PP","MASCULINO","PARDA","2020"
20125,"PSC","MASCULINO","PARDA","2020"
14333,"PTB","MASCULINO","PRETA","2020"
36033,"PTC","MASCULINO","PARDA","2020"
90222,"PROS","MASCULINO","PRETA","2020"
14900,"PTB","MASCULINO","PARDA","2020"
65640,"PC do B","MASCULINO","PRETA","2020"
